OBJNAME,OBJID,RA,DEC,Z,OBJTYPE,WISESize_flag,SNR_NUV_flag,SNR_W3_flag,SNR_flag,Mstar_all_flag,SFR_flag,sSFR_flag,Mstar_size_flag,tempel2014_flag,tempel2017_flag,tempel2017_groupIDs,tempel2017_Ngal,group_R200,group_M200,tempel2017_group_flag,tempel2017_cluster_flag,tempel2014_nearfilament_flag,tempel2014_farfilament_flag,KT2017_flag,KT2017_pg_flag,KT2017_rg_flag,tempel_field_flag,2D_5NN,2D_Sigma_Mstar,2D_3NN,Mstar,log_Sigma_M0,log_Sigma_M1,log_Sigma_M2,log_Sigma_M3,log_Sigma_M4,log_Sigma_M5,log_Sigma_M6,log_Sigma_M7,log_Sigma_M8,log_Sigma_M9,log_Sigma_M10,log_Sigma_M11,log_Sigma_M12,log_Sigma_M13,log_Sigma_M14,log_Sigma_M15,log_Sigma_M16,log_Sigma_M17,Sigma_ngal_0,Sigma_ngal_1,Sigma_ngal_2,Sigma_ngal_3,Sigma_ngal_4,Sigma_ngal_5,Sigma_ngal_6,Sigma_ngal_7,Sigma_ngal_8,Sigma_ngal_9,Sigma_ngal_10,Sigma_ngal_11,Sigma_ngal_12,Sigma_ngal_13,Sigma_ngal_14,Sigma_ngal_15,Sigma_ngal_16,Sigma_ngal_17,log_Sigma_ngal_0,log_Sigma_ngal_1,log_Sigma_ngal_2,log_Sigma_ngal_3,log_Sigma_ngal_4,log_Sigma_ngal_5,log_Sigma_ngal_6,log_Sigma_ngal_7,log_Sigma_ngal_8,log_Sigma_ngal_9,log_Sigma_ngal_10,log_Sigma_ngal_11,log_Sigma_ngal_12,log_Sigma_ngal_13,log_Sigma_ngal_14,log_Sigma_ngal_15,log_Sigma_ngal_16,log_Sigma_ngal_17,ratio_ngal_1,ratio_SigmaM_1,ratio_SigmaM_2,ratio_SigmaM_3,ratio_SigmaM_4,ratio_ngal_2,ratio_SigmaM_5,Sigma_2,Sigma_3,Sigma_5,Sigma_10,Sigma_20,ratio_Sigmak_1
b'WISEA J104128.62+371545.9',b'OBJID07696',160.36929166666664,37.26272222222222,0.023270128,b'G',True,False,False,False,True,False,True,True,True,True,9820,11,0.37462,5750860000000.0,True,False,False,False,False,False,False,False,27.597725180690915,641037399666.7605,44.501326570724814,9.579229514690564,10.836181531366371,10.836181531366371,10.880204629506004,10.85142183602133,10.880204629506004,11.12185145968877,11.430089821463804,10.880204629506004,10.615594537213621,10.53450195364583,10.768845995241005,11.965245860139929,11.965245860139929,10.615594537213621,10.805230845851515,10.2656893064279,11.08207964199643,10.2656893064279,29.0,29.0,14.0,12.0,14.0,13.0,12.0,14.0,36.0,24.0,20.0,7.0,7.0,36.0,10.0,37.0,1.0,37.0,1.462397997898956,1.462397997898956,1.146128035678238,1.0791812460476249,1.146128035678238,1.1139433523068367,1.0791812460476249,1.146128035678238,1.5563025007672873,1.380211241711606,1.3010299956639813,0.8450980400142568,0.8450980400142568,1.5563025007672873,1.0,1.568201724066995,0.0,1.568201724066995,-0.4101744650890493,0.07497378365448881,0.26461009229238286,-0.5351560386761243,-0.5498851919578005,0.06694678963061307,1.1644005150359042,1.6606110484281207,1.648372957357528,1.4408732856090924,1.3723272861522613,0.6475930360986617,-0.2882837622758594
b'WISEA J115358.80+055516.4',b'--',178.49504166666662,5.921222222222222,0.023351237,b'G',False,False,True,True,True,False,True,True,True,True,0,1,-99.0,-99.0,False,False,True,False,False,False,False,False,0.6152970731180548,13711401971.404491,1.535325829375271,9.58847424518816,10.036876521404594,10.166805326891522,10.40801348173592,10.312002567253835,10.312002567253835,10.614930141333897,9.693384363821988,10.389059039515956,10.08438404642716,9.709942575925872,9.959820049142472,10.29544435514995,10.29544435514995,10.154732468744323,10.312002567253835,9.88743837966036,11.091324372494025,9.937815616625628,5.0,11.0,9.0,3.0,3.0,3.0,1.0,5.0,8.0,3.0,3.0,1.0,1.0,15.0,3.0,13.0,1.0,26.0,0.6989700043360189,1.0413926851582251,0.9542425094393249,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.0,0.6989700043360189,0.9030899869919435,0.47712125471966244,0.47712125471966244,0.0,0.0,1.1760912590556813,0.47712125471966244,1.1139433523068367,0.0,1.414973347970818,-0.20411998265592468,0.07705647226212164,0.30467499308879553,-0.6020599913279625,0.6956746756939687,0.6989700043360189,-0.1940540158383719,0.11702069398879386,0.1862005562844446,-0.21091515078504336,-0.24286071299219028,-0.36221259809917367,-0.35988140698098414
b'WISEA J121536.16+505839.7',b'--',183.90066666666664,50.977694444444445,0.02350297,b'G',False,True,False,True,True,False,True,True,True,True,0,1,-99.0,-99.0,False,False,False,True,False,False,False,False,0.11726493996877424,21406379113.244682,0.10113121350344717,9.78193559477462,8.932603203969123,8.932603203969123,9.284785722080485,9.284785722080485,9.284785722080485,9.534663195297085,9.886845713408448,9.284785722080485,8.682725730752523,8.682725730752523,8.932603203969123,10.48890570473641,10.48890570473641,8.682725730752523,9.284785722080485,9.074289978789695,11.284785722080485,9.074289978789695,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6989700043360189,0.0,0.6989700043360189,0.0,0.0,0.6020599913279625,-0.6020599913279625,-0.6020599913279625,0.0,0.8125557346187531,-1.1712060405553915,-0.9951147814997103,-0.9308318144323949,-0.8624828375418151,-0.6900747524788636,0.30872320301357636
b'WISEA J141825.61+071522.4',b'--',214.60674999999998,7.256388888888889,0.024545275,b'G',False,True,False,True,True,False,True,True,True,True,3692,28,0.615991,25582100000000.0,True,False,True,False,False,False,False,False,5.559681894830375,97712894626.358,3.9432983001892867,9.560732062819959,10.94092705537475,10.94092705537475,11.23164393874127,11.23164393874127,11.23164393874127,11.430195551804088,10.921445663535787,11.23164393874127,10.779864940979612,10.725856362205374,10.8736682562757,11.14831437101927,11.14831437101927,10.779864940979612,11.153181856338,10.590468757482768,11.063582190125825,10.59199618982593,20.0,20.0,16.0,16.0,16.0,14.0,5.0,16.0,24.0,19.0,15.0,2.0,2.0,24.0,12.0,36.0,1.0,38.0,1.3010299956639813,1.3010299956639813,1.2041199826559248,1.2041199826559248,1.2041199826559248,1.146128035678238,0.6989700043360189,1.2041199826559248,1.380211241711606,1.2787536009528289,1.1760912590556813,0.3010299956639812,0.3010299956639812,1.380211241711606,1.0791812460476249,1.5563025007672873,0.0,1.5797835966168101,-0.17609125905568113,0.07846208240327002,0.4517789977616573,-0.22686870748348298,0.31019827520548304,0.5051499783199059,0.330976906053019,0.5782354472822863,0.5958596315560968,0.7450499435115502,0.801427029394033,0.28692819026875205,0.22319158211174672
b'WISEA J142752.03+403748.1',b'--',216.96683333333328,40.63013888888889,0.018276071,b'G',False,False,True,True,True,False,True,True,True,True,87009,2,0.435579,8992730000000.0,True,False,True,False,False,False,False,False,2.797288954696342,25097447105.804226,1.9627019072976544,9.441004326849862,10.606877953777936,10.606877953777936,10.221849805888265,10.221849805888265,10.221849805888265,10.471727279104865,10.330095295378067,10.221849805888265,10.574324684296286,10.554657705436366,10.606877953777936,10.147974436811653,10.147974436811653,10.650575753758158,10.221849805888265,10.380116268900519,10.943854454155728,10.439449112160675,17.0,17.0,6.0,6.0,6.0,6.0,3.0,6.0,26.0,24.0,17.0,1.0,1.0,29.0,6.0,42.0,1.0,49.0,1.2304489213782739,1.2304489213782739,0.7781512503836436,0.7781512503836436,0.7781512503836436,0.7781512503836436,0.47712125471966244,0.7781512503836436,1.414973347970818,1.380211241711606,1.2304489213782739,0.0,0.0,1.462397997898956,0.7781512503836436,1.6232492903979006,0.0,1.6901960800285136,-0.6368220975871743,0.0,-0.35247487840802094,0.1821208585664138,-0.10824548948980173,0.3010299956639812,-0.05002097352245194,0.516492204293017,0.2928543445076277,0.44673733049323033,0.2880333315156412,0.34294501095996943,-0.2284588727773758
b'WISEA J104129.01+372304.2',b'--',160.37083333333334,37.38455555555556,0.023394143,b'G',False,True,True,True,True,True,True,True,True,True,9820,11,0.37462,5750860000000.0,True,False,False,False,False,False,False,False,92.89887538378196,693727915487.203,67.11021425361017,9.58277482788478,10.836181531366371,10.836181531366371,10.87197398647217,10.87197398647217,10.87197398647217,11.12185145968877,11.430089821463804,10.87197398647217,10.615594537213621,10.547657368690531,10.782473017662172,11.978515421819706,11.978515421819706,10.615594537213621,10.795431680222732,10.2656893064279,11.085624955190646,10.2656893064279,30.0,30.0,15.0,15.0,15.0,13.0,12.0,15.0,36.0,25.0,21.0,8.0,9.0,36.0,10.0,37.0,1.0,37.0,1.4771212547196624,1.4771212547196624,1.1760912590556813,1.1760912590556813,1.1760912590556813,1.1139433523068367,1.0791812460476249,1.1760912590556813,1.5563025007672873,1.3979400086720377,1.3222192947339193,0.9030899869919435,0.9542425094393249,1.5563025007672873,1.0,1.568201724066995,0.0,1.568201724066995,-0.3802112417116059,0.07654230624943814,0.2563794492585494,-0.5484256003559018,-0.558115834991634,0.09691001300805646,1.1644005150359042,1.6810432995903681,1.8267886253311496,1.9680104565385925,1.5806889633814787,0.6297604338433808,-0.10035433620888945
b'WISEA J134132.48+041138.7',b'--',205.3855833333333,4.194166666666667,0.023748716,b'G',False,False,True,True,True,False,True,True,True,True,35313,2,0.275723,2291920000000.0,True,False,False,False,False,False,False,False,3.4495467730273615,208832931187.34802,11.249600207016792,9.457455278184174,10.762712253817744,10.762712253817744,10.549647048978143,10.549647048978143,10.549647048978143,10.684423699357547,10.876101485065181,10.549647048978143,10.673919730884888,10.63777539458839,10.709303936646608,10.877941050589587,10.877941050589587,10.673919730884888,10.505393592223628,10.629277009855814,10.96030540549004,10.629277009855814,46.0,46.0,15.0,15.0,15.0,6.0,5.0,15.0,60.0,47.0,36.0,2.0,2.0,62.0,12.0,105.0,1.0,105.0,1.662757831681574,1.662757831681574,1.1760912590556813,1.1760912590556813,1.1760912590556813,0.7781512503836436,0.6989700043360189,1.1760912590556813,1.7781512503836436,1.6720978579357175,1.5563025007672873,0.3010299956639812,0.3010299956639812,1.792391689498254,1.0791812460476249,2.0211892990699383,0.0,2.0211892990699383,-0.6020599913279623,0.04425345675451453,-0.12427268190674567,-0.0018395655244063391,-0.3264544360870385,0.4771212547196625,0.24682447520936712,0.8955075972384142,1.0511370885832299,0.5377620379998097,0.5557291653789767,0.7352795312858245,-0.33977843185943757
b'WISEA J134612.68+033021.1',b'--',206.55287499999997,3.5058611111111113,0.023317,b'G',False,False,False,False,True,False,True,True,True,True,0,1,-99.0,-99.0,False,False,False,False,False,False,False,True,6.051502766345774,10086473869.959671,4.718753041741453,9.455131749909999,10.67342237446751,10.67342237446751,10.926181398783342,10.926181398783342,10.926181398783342,11.110216616431142,10.912613816702937,10.926181398783342,10.605900129716838,10.593837402638291,10.654929824833095,10.16210185987179,10.16210185987179,10.605900129716838,10.90280140588407,10.415838042841447,10.957981877215865,10.415838042841447,23.0,24.0,14.0,14.0,14.0,12.0,6.0,14.0,30.0,27.0,21.0,1.0,1.0,37.0,12.0,57.0,1.0,59.0,1.3617278360175928,1.380211241711606,1.146128035678238,1.146128035678238,1.146128035678238,1.0791812460476249,0.7781512503836436,1.146128035678238,1.4771212547196624,1.4313637641589874,1.3222192947339193,0.0,0.0,1.568201724066995,1.0791812460476249,1.7558748556724915,0.0,1.7708520116421442,-0.3309932190414244,0.023379992899272395,0.3202812690665038,0.7505119568311471,0.013567582080405316,0.3679767852945943,0.49677577386148997,0.5573728810185447,0.6738272489226362,0.7818632361548815,0.7803136709374916,0.6253139810136532,0.22294078991894695
b'WISEA J104141.54+371912.5',b'--',160.42283333333333,37.32030555555556,0.023634035,b'G',False,True,True,True,True,True,True,True,True,True,9820,11,0.37462,5750860000000.0,True,False,False,False,False,False,False,False,30.236550217027453,660926141405.7161,66.5616545728428,9.68542404286828,10.850460452892793,10.850460452892793,10.87197398647217,10.87197398647217,10.87197398647217,11.12185145968877,11.474033977800133,10.87197398647217,10.615594537213621,10.569164041230106,10.804719534324764,11.978515421819706,11.978515421819706,10.615594537213621,10.842621475012752,10.2656893064279,11.697994980448692,10.2656893064279,30.0,30.0,14.0,14.0,14.0,13.0,13.0,14.0,36.0,28.0,23.0,8.0,8.0,36.0,12.0,37.0,2.0,37.0,1.4771212547196624,1.4771212547196624,1.146128035678238,1.146128035678238,1.146128035678238,1.1139433523068367,1.1139433523068367,1.146128035678238,1.5563025007672873,1.4471580313422192,1.3617278360175928,0.9030899869919435,0.9030899869919435,1.5563025007672873,1.0791812460476249,1.568201724066995,0.3010299956639812,1.568201724066995,-0.4101744650890493,0.029352511459418196,0.2563794492585494,-0.5044814440195733,-0.6020599913279625,0.032184683371401235,1.2083446713722328,2.2723862354808877,1.823224108999681,1.4805322396342648,1.4010300839080956,0.6927236281917576,-0.8713561515727921
b'WISEA J115702.24+553617.3',b'--',179.25924999999995,55.60486111111111,0.008073955,b'G',False,True,True,True,True,True,True,True,False,True,0,1,-99.0,-99.0,False,False,False,False,True,False,False,True,2.5465715240303943,13583054252.955544,2.6534604380065963,9.584389817472868,10.306633595781516,10.6423798664747,10.736174048540837,10.220540640278871,10.220540640278871,9.688071358990483,9.689299936106696,10.258562223958688,10.249368873507045,9.946414378894119,10.12524884120593,10.291359927434659,10.291359927434659,10.636073984801122,10.220540640278871,10.495163018142227,11.087239944778736,10.700097654752984,14.0,44.0,25.0,5.0,5.0,4.0,2.0,7.0,27.0,14.0,8.0,1.0,1.0,84.0,5.0,89.0,1.0,163.0,1.146128035678238,1.6434526764861874,1.3979400086720377,0.6989700043360189,0.6989700043360189,0.6020599913279624,0.3010299956639812,0.8450980400142568,1.4313637641589874,1.146128035678238,0.9030899869919435,0.0,0.0,1.9242792860618816,0.6989700043360189,1.9493900066449128,0.0,2.2121876044039577,-0.5862657241447305,0.03802158367981612,0.009193350451642601,-0.6020599913279625,0.5692622878519913,0.5440680443502757,-0.8058630820355308,0.24980892912347027,0.4238126168632703,0.4059558784527047,0.1700566568869234,0.3999965624276351,-0.07975227223654688
b'WISEA J130356.09+543053.7',b'--',195.98375,54.514916666666664,0.006776,b'G',False,False,False,False,True,True,True,True,True,True,42907,2,0.1353,294275000000.0,True,False,False,False,False,False,False,False,2.090245429913028,330640988103.2204,6.270615194090983,10.970749072275291,10.350970897347837,10.365310454717736,10.7031534154592,10.50006230709058,10.7031534154592,10.934208576546856,11.286391094658219,10.7031534154592,10.248386294083188,9.885489000535294,10.121416681469794,11.677719182237082,11.871321602510767,10.27270380780165,10.473599199581157,9.93440253930923,12.473599199581157,9.983667212301492,6.0,8.0,6.0,4.0,6.0,5.0,5.0,6.0,19.0,10.0,1.0,1.0,2.0,26.0,1.0,34.0,1.0,43.0,0.7781512503836436,0.9030899869919435,0.7781512503836436,0.6020599913279624,0.7781512503836436,0.6989700043360189,0.6989700043360189,0.7781512503836436,1.2787536009528289,1.0,0.0,0.0,0.3010299956639812,1.414973347970818,0.0,1.5314789170422551,0.0,1.6334684555795864,-0.5006023505691852,0.2295542158780428,0.45476712137601183,-0.5849305078525475,-0.5832376791990193,0.07918124604762478,1.3519885553489885,0.6249289859534133,0.7973101504467668,0.32019728256991353,-0.04478981817868072,0.14673761445143732,-0.6697188041320941
b'WISEA J101901.95+250214.4',b'OBJID07013',154.75804166666666,25.037333333333336,0.021081276,b'G',True,True,False,True,True,False,True,True,True,True,82523,3,0.27944,2379870000000.0,True,False,False,False,False,False,False,False,2.3365768877763595,27349281821.59887,1.7635080631074709,9.888338308597724,10.732607903113994,10.732607903113994,11.045949261158038,11.045949261158038,11.045949261158038,10.59939426754481,10.696813254752525,11.045949261158038,10.553636520447396,10.53998526090882,10.716490130435416,10.595308418559515,10.595308418559515,10.553636520447396,11.028292514462338,10.267482051923952,11.39118843590359,10.267482051923952,24.0,24.0,18.0,18.0,18.0,4.0,3.0,18.0,32.0,31.0,23.0,1.0,1.0,32.0,17.0,43.0,1.0,43.0,1.380211241711606,1.380211241711606,1.255272505103306,1.255272505103306,1.255272505103306,0.6020599913279624,0.47712125471966244,1.255272505103306,1.505149978319906,1.4913616938342726,1.3617278360175928,0.0,0.0,1.505149978319906,1.2304489213782739,1.6334684555795864,0.0,1.6334684555795864,-0.24987747321660003,0.01765674669569961,0.49231274071064135,0.1015048361930102,0.34913600640551223,0.7781512503836436,0.42933120282857296,0.44376754689397885,0.24637744968826955,0.36858007655981534,0.5448989836896928,0.6505620012062172,0.10113143679571396
b'WISEA J102016.70+243550.6',b'OBJID11993',155.06945833333333,24.597472222222223,0.020394623,b'G',True,True,False,True,True,False,True,True,True,True,84986,4,0.523087,15615200000000.0,True,False,True,False,False,False,False,False,1.5424696918486798,23866611024.720715,1.4838250897107497,9.829183137220888,10.813657421894161,10.813657421894161,10.275148238286603,10.275148238286603,10.275148238286603,10.14850611741863,10.338998372478509,10.275148238286603,10.585189975723914,10.578865110271765,10.813657421894161,10.536153247182678,10.536153247182678,10.585189975723914,10.275148238286603,10.298181130529212,11.332033264526753,10.309234611162573,27.0,27.0,6.0,6.0,6.0,3.0,2.0,6.0,36.0,35.0,27.0,1.0,1.0,36.0,6.0,44.0,1.0,45.0,1.4313637641589874,1.4313637641589874,0.7781512503836436,0.7781512503836436,0.7781512503836436,0.47712125471966244,0.3010299956639812,0.7781512503836436,1.5563025007672873,1.5440680443502757,1.4313637641589874,0.0,0.0,1.5563025007672873,0.7781512503836436,1.6434526764861874,0.0,1.6532125137753437,-0.7781512503836436,0.0,-0.3100417374373112,-0.1971548747041698,-0.063850134191906,0.47712125471966244,0.0408172419492967,0.0485604442358803,0.17138271020821677,0.18821663929056842,0.29751426447147444,0.5085623988082951,0.24895382023559415
b'WISEA J103105.57+255258.1',b'OBJID11586',157.77325,25.88288888888889,0.020846,b'G',True,True,True,True,True,False,True,True,True,True,60623,8,0.329897,3914950000000.0,True,False,False,False,False,False,False,False,123.24223835313528,567970510362.5167,219.43262836638,10.032487266041125,10.576641800524506,10.649839454685665,10.861162364793882,10.767339980787293,10.767339980787293,10.958445769917457,11.31062828802882,10.767339980787293,10.361377594502265,10.320723101023434,10.532437145731002,11.836603785463582,11.912688279356782,10.488202569977858,10.701654996045804,10.162212418208629,11.752470860977482,10.275614048087105,18.0,22.0,15.0,13.0,13.0,11.0,10.0,13.0,22.0,18.0,16.0,9.0,10.0,28.0,11.0,37.0,4.0,45.0,1.255272505103306,1.3424226808222062,1.1760912590556813,1.1139433523068367,1.1139433523068367,1.0413926851582251,1.0,1.1139433523068367,1.3424226808222062,1.255272505103306,1.2041199826559248,0.9542425094393249,1.0,1.4471580313422192,1.0413926851582251,1.568201724066995,0.6020599913279624,1.6532125137753437,-0.22847932851536945,0.06568498474148932,0.4059623862850277,-0.6020599913279625,-0.5432883072415269,0.11394335230683672,1.148415869820191,2.2639565659999588,2.3413012051251907,2.0907595774701817,0.9101967094852758,0.34894291986818476,-1.353759856514683
b'WISEA J105209.03+084007.0',b'--',163.03766666666667,8.668583333333332,0.021156117,b'G',False,True,False,False,True,True,True,True,True,True,39098,33,0.768017,49462900000000.0,True,False,True,False,False,False,False,False,16.743530930469667,201976924956.16586,14.98770550426479,10.383552559386953,10.758489835810892,10.758489835810892,11.100146000924699,11.100146000924699,11.100146000924699,11.29954728954739,11.382256756901826,11.100146000924699,10.652893530470092,10.570495700543958,10.638779908471234,11.273576915611415,11.335573893493036,10.652893530470092,10.977041205564126,10.59558372891717,11.886402686692819,10.59558372891717,24.0,24.0,23.0,22.0,23.0,21.0,13.0,23.0,26.0,16.0,14.0,2.0,4.0,26.0,13.0,39.0,1.0,39.0,1.380211241711606,1.380211241711606,1.3617278360175928,1.3424226808222062,1.3617278360175928,1.3222192947339193,1.1139433523068367,1.3617278360175928,1.414973347970818,1.2041199826559248,1.146128035678238,0.3010299956639812,0.6020599913279624,1.414973347970818,1.1139433523068367,1.591064607026499,0.0,1.591064607026499,-0.05324551195322513,0.1231047953605735,0.4472524704546075,0.046682863408790354,-0.2821107559771274,0.24778448371075612,0.7866730279846568,1.2219305404422736,1.1757351509863934,1.2238470487538173,1.1621179511567228,1.1467967380217428,-0.05981258928555078
b'IC 4488',b'OBJID12253',220.7190833333333,18.62027777777778,0.01962109,b'G',True,True,True,True,True,False,True,True,True,True,0,1,-99.0,-99.0,False,False,True,False,False,False,False,False,0.4437592111902333,18709843658.13677,0.3811009068254844,9.723462540628008,9.6469994113498,9.6469994113498,9.999181929461162,9.857816777286416,9.999181929461162,10.107694250503016,9.828372659261836,9.999181929461162,9.924562497778483,9.887177869250264,9.505634259175054,10.430432650589799,10.430432650589799,9.924562497778483,9.857816777286416,9.80158742207412,11.226312667933874,9.810561268279352,3.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,7.0,6.0,2.0,1.0,1.0,7.0,2.0,10.0,1.0,12.0,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.3010299956639812,0.47712125471966244,0.3010299956639812,0.0,0.47712125471966244,0.8450980400142568,0.7781512503836436,0.3010299956639812,0.0,0.0,0.8450980400142568,0.3010299956639812,1.0,0.0,1.0791812460476249,-0.3679767852945944,0.1413651521747461,0.07461943168267915,-0.6020599913279625,0.17080927019932624,0.47712125471966244,0.02678523718771686,-0.18292483800164583,-0.4189600178275825,-0.3528526191141529,-0.49194789876871226,-0.41601144699336384,-0.3090230607670664
