VFID,RA,DEC,objname,group_flag,SNR_phot,WISE_AGN_flag,kauffman_AGN_flag,preGALFIT_sample_flag,Re_W1,Re_W1_err,Re_W3,Re_W3_err,size_ratio_px,bad_model_flag,virgowise_sample_flag,axis_ratio,t_type,logM200_model
b'VFID1756',141.9784305,44.5061243,b'PGC026857',False,115.096085,False,False,True,3.285,0.0229,2.0838,0.0208,0.634337899543379,False,True,0.47,10.0,11.648401474072541
b'VFID1757',163.6006815,44.5005309,b'PGC2245659',False,0.12409484,False,False,False,5.7279,6.1902,5.8758,2.5463,1.0258209815115487,True,False,0.57,9.0,
b'VFID1758',220.3214535,44.4788139,b'PGC052468',False,17.28662,False,True,False,2.2025,0.0306,5.289,6.8562,2.4013620885357545,False,False,0.89,-2.4,11.410860893087007
b'VFID1759',107.556567,44.4573087,b'NGC2337',False,103.23021,False,False,False,9.493,0.0421,7.8553,0.2268,0.8274834088275571,False,False,0.47,9.800000190734863,
b'VFID1760',217.46233800000002,44.4476277,b'UGC09324',False,6.032154,False,False,False,7.4499,0.1656,7.2586,1.4673,0.9743218029772212,False,False,0.34,8.9,
b'VFID1761',201.364965,44.4378138,b'SDSSJ132527.59+442616.0',False,-1.0718397,False,False,False,1.5476,0.1804,0.0,0.0,0.0,False,False,0.78,-5.0,
b'VFID1762',177.3788895,44.4092558,b'PGC2243722',False,1.0350014,False,False,False,2.5317,0.0925,1043.2122,42837311488.0,412.0599597108662,True,False,0.86,10.0,
b'VFID1763',107.3260815,44.380009,b'UGC03698',False,5.692292,False,False,False,6.6506,0.0681,161.2304,2355.8496,24.242985595284637,False,False,0.67,9.800000190734863,
b'VFID1764',192.379323,44.359282,b'SDSSJ124931.04+442133.3',False,4.986862,False,False,False,3.1912,0.2895,1.2522,9.5833,0.3923915768362998,True,False,0.47,10.0,
b'VFID1765',151.915788,44.3044382,b'SDSSJ100739.81+441815.9',False,0.26374233,False,False,False,3.0655,0.2216,21.7841,898.559,7.10621432066547,True,False,0.15,6.5,
b'VFID1766',183.904596,44.2861729,b'SDSSJ121537.11+441710.2',False,1.7750707,False,False,False,3.3664,0.1954,4.1344,105.6082,1.2281368821292777,True,False,0.55,10.0,
b'VFID1767',279.80589899999995,44.2532158,b'UGC11321',False,1.224335,False,False,False,7.2663,1.0829,47.1126,41777.3828,6.483712480905,True,False,0.78,9.8,
b'VFID1768',135.9909345,44.2500703,b'SDSSJ090357.83+441500.1',False,2.7179358,False,False,False,6.8555,0.3422,3.688,6.2061,0.537962220115236,False,False,0.59,8.0,
b'VFID1769',234.1874685,44.2367627,b'UGC09936',False,6.101854,False,False,False,9.1887,0.1384,8.0017,0.4798,0.8708195936313079,False,False,0.5,8.7,
b'VFID1770',178.8045075,44.2190386,b'PGC2239372',False,0.23472935,False,False,False,2.9176,0.0464,1.9569,2.4275,0.6707225116534138,False,False,0.42,10.0,
b'VFID1771',179.7368325,44.1928002,b'PGC037725',False,7.8787146,False,False,False,5.2898,0.061,5.6922,23.6061,1.0760709289576165,True,False,0.38,7.8,
b'VFID1772',172.777959,44.1841052,b'SDSSJ113106.69+441102.6',False,0.043247204,False,False,False,1.8272,0.0743,0.0228,0.0007,0.012478108581436078,True,False,0.66,10.0,
b'VFID1773',224.758254,44.1759911,b'SDSSJ145901.96+441033.4',False,4.4438763,False,False,False,4.4095,1.7946,1.9873,324.1691,0.4506860188229958,True,False,0.5,10.0,
b'VFID1774',178.809525,44.1499103,b'PGC037401',False,10.18175,True,False,False,6.4289,0.183,12.1654,122.1561,1.8922988380593881,True,False,0.76,10.0,
b'VFID1775',208.895361,44.1310145,b'SDSSJ135534.89+440751.5',False,-0.041724954,False,False,False,0.01,5.397,5.054,5777.8374,505.40000000000003,True,False,0.73,-5.0,
b'VFID1776',178.2058515,44.1207736,b'NGC3938',False,824.34863,False,False,True,20.2283,0.0672,16.8339,0.0333,0.8321954884987863,False,True,0.95,5.1,12.682216546531702
b'VFID1777',178.7749245,44.1030124,b'SDSSJ115506.04+440611.8',False,0.95414007,False,False,False,2.3105,0.152,39.3537,2404.7876,17.032547067734257,True,False,0.65,10.0,
b'VFID1778',204.3083595,44.0960636,b'PGC2236491',False,4.2965684,False,False,False,0.9115,0.0335,0.0136,3.0712,0.01492046077893582,True,False,0.69,-5.0,
b'VFID1779',183.229893,44.090946,b'PGC2236392',False,0.49853685,False,False,False,376.4453,4370.7598,4.1696,1.1225,0.011076244012078249,True,False,0.68,10.0,
b'VFID1780',218.4392655,44.0821782,b'UGC09377',False,2.0230148,False,False,False,4.0594,0.1288,1.8036,0.9502,0.4443021136128492,False,False,0.16,6.1,
b'VFID1781',168.3710505,44.0747837,b'PGC2236002',False,0.27921954,False,False,False,1.6708,0.039,9.2497,16.5051,5.536090495570984,True,False,0.85,-5.0,
b'VFID1782',238.2892665,44.0470589,b'PGC2235292',False,-0.09327784,False,False,False,1.5166,0.0898,0.0128,6.4246,0.008439931425557169,True,False,0.58,7.5,
b'VFID1783',198.048858,44.0377017,b'NGC5023',False,21.738152,False,False,True,22.7915,0.0626,18.9041,0.3697,0.8294364126977163,False,True,0.14,6.0,
b'VFID1784',237.2339813291024,43.98600323418969,b' ',False,10.643904,False,False,False,0.5003,0.4182,8.1375,127.4899,16.26524085548671,True,False,0.93,0.0,
b'VFID1785',218.835984,43.9717819,b'PGC140339',False,27.083061,False,False,False,0.8697,0.0265,0.0116,0.287,0.01333793262044383,True,False,0.63,-5.0,
b'VFID1786',179.630676,43.9468119,b'NGC4013',False,0.0,False,False,False,0.0,0.0,0.0,0.0,,False,False,0.0,3.1,12.745428987563889
b'VFID1787',244.6129455,43.9425287,b'PGC2232836',False,0.8085698,False,False,False,8.1832,57.927,3.6315,0.4269,0.4437750513246652,True,False,0.73,9.0,
b'VFID1788',156.4616055,43.9328231,b'PGC2232593',False,0.4625965,False,False,False,3.0546,0.0922,0.8959,48.2669,0.2932953578209913,True,False,0.57,10.0,
b'VFID1789',206.598645,43.872219,b'NGC5297',True,369.10815,False,False,True,12.845,0.0136,14.8629,0.0185,1.1570961463604514,False,True,0.29,4.9,12.258111471267966
b'VFID1790',200.131929,43.8654974,b'SDSSJ132031.63+435155.6',False,-0.79736024,False,False,False,4.5555,2.1998,107.6031,520481.5,23.620480737569967,True,False,0.81,-2.0,
b'VFID1791',216.433737,43.8635456,b'PGC140317',False,2.4975376,False,False,False,2.9106,0.078,4.5353,69.8422,1.5582010582010584,True,False,0.22,10.0,
b'VFID1792',206.577792,43.8513471,b'NGC5296',True,41.67109,False,False,False,3.8057,0.0397,1.2271,0.0561,0.32243739653677383,False,False,0.69,-1.2,12.108679872203224
b'VFID1793',208.200051,43.8279831,b'UGC08798',False,6.85811,False,False,False,7.5999,0.1312,6.4709,1.5043,0.8514454137554442,False,False,0.34,8.0,
b'VFID1794',243.68064900000002,43.7607793,b'SDSSJ161443.34+434538.9',False,1.6691631,False,False,False,1.9125,0.1214,0.0663,1230.1962,0.034666666666666665,True,False,0.49,9.5,
b'VFID1795',244.284435,43.7499705,b'SDSSJ161708.29+434500.0',False,-0.73849475,False,False,False,2.7173,0.1345,2.9185,142.083,1.0740440878813529,True,False,0.4,9.0,
b'VFID1796',112.437681,43.7458454,b'PGC2228154',False,-2.6119735,False,False,False,1.9389,0.2695,256.7723,0.0,132.4319459487338,True,False,0.51,,
b'VFID1797',180.8455635,43.7442283,b'PGC2228110',False,4.7789927,False,False,False,2.331,0.0565,1.6277,4.0254,0.6982839982839982,False,False,0.47,10.0,
b'VFID1798',166.7046975,43.7230171,b'UGC06161',False,10.297858,False,False,False,15.5769,0.4585,12.2481,14.5388,0.7862989426651003,False,False,0.4,8.0,
b'VFID1799',177.1492305,43.7217291,b'UGC06776',False,5.2905564,False,False,False,7.59,0.0899,18.3522,22.6282,2.4179446640316207,False,False,0.18,6.0,
b'VFID1800',222.99942000000001,43.7206117,b'UGC09569',False,53.392746,False,False,True,7.3127,0.0865,5.9297,0.1375,0.8108769674675564,False,True,0.66,6.6,11.369295201715076
b'VFID1801',155.75691750000001,43.7098419,b'SDSSJ102301.64+434235.0',False,2.9789011,False,False,False,1.6609,0.1391,2.3794,0.9141,1.4325967848756698,False,False,0.69,10.0,
b'VFID1802',207.09717750000002,43.7084955,b'PGC048971',False,13.0371275,False,False,False,3.6174,0.2578,1.3281,0.5551,0.3671421462929176,False,False,0.69,-5.0,
b'VFID1803',183.32036100000002,43.6985004,b'NGC4183',False,100.79276,False,False,True,19.5354,0.0581,16.6783,0.2915,0.8537475557193608,False,True,0.15,5.9,
b'VFID1804',182.3740425,43.6852719,b'NGC4138',False,368.11417,False,False,False,8.3979,0.0127,0.0,0.0,0.0,False,False,0.6,-0.8,12.770363477371557
b'VFID1805',202.33206149999998,43.6819008,b'SDSSJ132919.72+434054.8',False,3.8967805,False,False,False,3.9431,0.1482,20.4467,386.3392,5.185437853465547,True,False,0.22,8.0,
b'VFID1806',222.94458600000002,43.6448539,b'UGC09567',False,61.364902,False,False,True,3.9808,0.0297,4.0992,0.1599,1.0297427652733118,False,True,0.64,9.8,11.293096471912882
b'VFID1807',207.238716,43.6000696,b'PGC166182',False,0.6269281,False,False,False,4.0102,0.4295,5.2359,2173.5205,1.305645603710538,True,False,0.69,10.0,
b'VFID1808',171.5342745,43.5864893,b'NGC3675',False,1168.6475,False,False,True,21.2175,0.0344,15.6992,0.0398,0.7399175209143395,False,True,0.46,3.0,12.771636572460345
b'VFID1809',144.08563049999998,43.5767305,b'SDSSJ093620.76+433436.9',False,-0.9209287,False,False,False,12.1472,0.2594,254.6096,81412256.0,20.960353003161224,True,False,0.14,9.0,
b'VFID1810',204.763119,43.5662499,b'PGC048260',False,7.0831275,False,False,False,1.2748,0.0117,2.103,0.7353,1.649670536554754,False,False,0.39,-2.0,12.41873660546981
b'VFID1811',207.7990665,43.5555586,b'UGC08767',False,11.860168,False,False,False,4.5742,0.046,5.051,1.2061,1.1042368064360981,False,False,0.28,5.9,
b'VFID1812',214.258275,43.50545,b'PGC051017',False,11.505548,False,False,False,32.2972,27.5699,0.6325,0.5504,0.019583741005412235,True,False,0.48,10.0,
b'VFID1813',256.4391255,43.48025,b'PGC2790946',False,1.1221222,False,False,False,327.0717,1485.1212,0.0109,117.8605,3.332602606706725e-05,True,False,0.62,10.0,
b'VFID1814',252.6485086,43.4773723,b' ',False,0.0,False,False,False,0.0,0.0,0.0,0.0,,False,False,0.0,0.0,
b'VFID1815',205.8764175,43.4625984,b'UGC08688',False,13.029091,False,False,False,6.7554,0.0682,5.9336,6.5083,0.8783491725138408,True,False,0.52,8.6,
b'VFID1816',261.0407,43.4527,b'PGC060222',False,96.16161,False,False,False,2.3991,0.025,0.906,0.0973,0.37764161560585224,False,False,0.53,5.0,11.595979479283205
b'VFID1817',183.889305,43.4341353,b'UGC07271',False,12.237526,False,False,False,7.9722,0.0757,85.0034,223.2142,10.662477107950126,False,False,0.4,7.1,
b'VFID1818',170.210142,43.4272591,b'SDSSJ112050.43+432538.2',False,3.0372338,False,False,False,0.9837,0.0804,126.0131,20051.291,128.10114872420453,True,False,0.91,9.0,
b'VFID1819',207.1623735,43.4126147,b'UGC08733',False,38.285492,False,False,True,10.1825,0.1174,8.8253,0.2256,0.8667124969310092,False,True,0.54,6.0,11.690635166192692
b'VFID1820',152.9704575,43.4083738,b'PGC029699',False,8.2181425,False,False,False,2.95,0.0364,2.3698,22.2878,0.803322033898305,True,False,0.66,10.0,
b'VFID1821',174.876141,43.4079609,b'SDSSJ113930.28+432428.5',False,-1.6534907,False,False,False,1.8306,0.071,0.01,4.428e-07,0.005462689828471539,True,False,0.44,10.0,
b'VFID1822',184.8864855,43.3867801,b'PGC166128',False,1.4048735,False,False,False,12.5527,6568.3154,0.0,0.0,0.0,True,False,0.68,10.0,
b'VFID1823',247.781583,43.348518,b'UGC10437',False,32.603165,False,False,False,4.5795,0.0981,4.4057,0.27,0.9620482585435092,False,False,0.78,5.5,11.572937385200254
b'VFID1824',166.5190275,43.3311105,b'UGC06149',False,196.23906,False,False,True,3.7765,0.0123,3.8458,0.0224,1.0183503243744207,False,True,0.33,3.5,12.190499030021343
b'VFID1825',137.461656,43.3063039,b'SDSSJ090950.81+431823.0',False,1.1235074,False,False,False,33.2938,26.4892,10.2942,5.6619,0.30919270254521863,False,False,0.75,10.0,
b'VFID1826',111.6475095,43.2963548,b'UGC03844',False,4.2829504,False,True,False,46.2577,10.2976,4.9606,2.8934,0.10723836247803069,True,False,0.83,-4.8,11.594532449107891
b'VFID1827',205.33070099999998,43.2904923,b'PGC048444',False,2.9773881,False,False,False,7.5476,0.315,9.1595,177.3994,1.2135645768191212,True,False,0.67,9.9,
b'VFID1828',171.23528549999997,43.2827778,b'PGC2217104',False,0.5514633,False,False,False,0.6954,0.0402,70.0069,2040.9692,100.67141213689962,False,False,0.92,9.0,
b'VFID1829',201.3079635,43.2672556,b'NGC5145',False,1005.4777,False,True,True,2.4022,0.0051,2.3751,0.004,0.9887186745483307,False,False,0.61,0.0,11.304364125560692
b'VFID1830',208.04077049999998,43.2429026,b'NGC5336',False,128.8643,False,False,True,4.2706,0.0195,4.9444,0.0483,1.1577764248583338,False,True,0.79,5.9,11.900824922771328
b'VFID1831',168.638922,43.2359513,b'UGC06266',False,1.771982,False,True,False,5.6968,0.1817,0.0104,0.451,0.001825586294059823,True,False,0.52,8.8,
b'VFID1832',182.454615,43.2346966,b'UGC07146',False,0.02796966,False,False,False,5.0846,0.123,7.9266,87.6105,1.5589426896904377,False,False,0.73,9.8,
b'VFID1833',187.18523249999998,43.224294,b'UGC07608',False,7.97657,False,False,False,17.0596,0.6503,23.0578,33.0854,1.351602616708481,False,False,0.72,9.8,
b'VFID1834',199.155339,43.2195278,b'SDSSJ131637.29+431310.5',False,1.1202469,False,False,False,5.4244,1.0942,32.9176,7.5576,6.068431531597964,True,False,0.32,10.0,
b'VFID1835',216.6470955,43.2013465,b'SDSSJ142635.29+431204.8',False,0.037033018,False,False,False,2.4849,0.169,3.0828,4.0938,1.2406133043583243,False,False,0.29,6.0,
b'VFID1836',150.02409450000002,43.1929413,b'PGC2215068',False,-0.49511087,False,False,False,3.5963,0.1892,9.0437,32.0715,2.5147234657842783,True,False,0.32,9.5,
b'VFID1837',139.0990545,43.1886205,b'PGC2214975',False,2.2401514,False,False,False,2.3953,0.1202,1.9293,3.274,0.8054523441740074,False,False,0.64,10.0,
b'VFID1838',205.862433,43.1885277,b'PGC2214957',False,3.304469,False,False,False,2.3674,0.0739,5.5768,154.2285,2.3556644420038864,True,False,0.28,10.0,
b'VFID1839',144.650718,43.1767728,b'UGC05135',False,10.871479,False,False,False,5.6615,0.2743,4.9063,1.8166,0.8666077894550913,False,False,0.76,4.0,
b'VFID1840',174.71462549999998,43.165599,b'UGC06611',False,4.6325173,False,False,False,5.1493,0.054,4.2576,0.3518,0.8268308313751384,False,False,0.31,8.0,
b'VFID1841',144.885681,43.1469056,b'PGC2214038',False,2.2051477,False,False,False,2.1785,0.1569,1386.5449,205327.6562,636.467707137939,True,False,0.68,8.0,
b'VFID1842',153.20238,43.1455269,b'IC0598',False,18.16081,False,True,False,3.0389,0.011,1.3494,0.1627,0.4440422521307052,False,False,0.4,-0.1,11.009652337517846
b'VFID1843',154.38745799999998,43.1448462,b'PGC030055',False,-1.0015714,False,False,False,1.903,0.0821,17.6463,1145675.5,9.272884918549659,True,False,0.68,10.0,
b'VFID1844',181.49099999999999,43.1437943,b'UGC07089',False,21.385878,False,True,False,15.6775,0.1264,14.1878,0.4139,0.9049784723329612,False,False,0.23,7.9,
b'VFID1845',157.809312,43.1374266,b'UGC05707',False,34.127193,False,False,True,19.6596,1.644,16.361,5.5834,0.8322142871675924,False,True,0.83,6.0,
b'VFID1846',157.012017,43.1323295,b'PGC2213744',False,1.1816466,False,False,False,2.5061,0.0938,3.2377,1.2147,1.2919276964207334,False,False,0.32,10.0,
b'VFID1847',208.009761,43.1282659,b'SDSSJ135202.34+430741.7',False,0.53836346,False,False,False,1.7891,0.1257,108.4237,25154.7871,60.60236990665698,True,False,0.64,10.0,12.174516949715635
b'VFID1848',181.942092,43.1263282,b'NGC4117',True,42.721233,False,True,False,3.841,0.017,3.5672,0.0817,0.9287164800833116,True,False,0.44,-2.0,12.747286357549925
b'VFID1849',135.93395855251418,43.11550261466432,b' ',False,1.7097683,False,False,False,50.6131,631.1794,40.4286,48.8113,0.7987773916239077,True,False,0.72,0.0,
b'VFID1850',181.970247,43.1110588,b'NGC4118',True,16.01006,False,False,False,2.4268,0.0522,0.0103,12.4979,0.004244272292731169,True,False,0.57,-0.6,
b'VFID1851',157.8274365,43.0927126,b'SDSSJ103118.57+430533.7',False,2.7730727,False,False,False,0.8697,0.3,0.009874,2.856,0.011353340232264,True,False,0.92,-5.0,
b'VFID1852',200.1252135,43.083943,b'NGC5103',False,50.274086,False,False,False,4.5951,0.034,5.5692,2.6693,1.2119866814650389,False,False,0.76,-2.0,10.882554502300023
b'VFID1853',181.762722,43.0656532,b'NGC4111',False,281.6668,False,False,False,4.381,0.016,3.9999,0.1135,0.9130107281442592,False,False,0.28,-1.3,12.95936638107769
b'VFID1854',200.185791,43.060409,b'PGC3084928',False,4.38143,False,False,False,3.5588,0.0648,0.2488,19967.0332,0.06991120602450264,True,False,0.91,10.0,
b'VFID1855',240.62537365230125,43.0333481398868,b' ',False,2.1953492,False,False,False,0.0,0.0,12.0767,410.1882,inf,True,False,0.0,0.0,
b'VFID1856',170.1683025,43.0222502,b'PGC2211263',False,6.3368416,False,False,False,1.4939,0.027,2.0327,0.6397,1.3606667112925899,False,False,0.75,4.9,
b'VFID1857',215.05076250000002,43.0197723,b'PGC051225',False,3.0320175,False,False,False,3.4975,6.1419,3.3811,1.9994,0.9667190850607577,True,False,0.4,10.0,
b'VFID1858',139.1045085,43.0053736,b'PGC026163',True,2.369578,False,False,False,95.105,185.6632,810.2393,10513.7314,8.519418537406024,True,False,0.4,10.0,
b'VFID1859',162.222393,43.0030425,b'SDSSJ104853.38+430009.8',False,-0.57235265,False,False,False,2.1422,0.2125,0.0165,62.7448,0.007702362057697695,True,False,0.74,,
b'VFID1860',256.688061,42.9991357,b'PGC059629',False,26.331522,False,False,False,245.8831,5179.3374,10.5903,12.1618,0.043070467226092396,True,False,0.71,10.0,10.693075903457837
b'VFID1861',205.129878,42.993819,b' ',True,98.320984,False,False,True,5.8051,9.5712,2.3112,0.1838,0.3981326764396823,True,False,0.41,0.0,
b'VFID1862',205.124178,42.9925554,b'UGC08656',True,147.91972,False,False,True,4.3752,0.0184,3.4763,0.0304,0.7945465350155421,False,True,0.18,4.0,12.590442478665357
b'VFID1863',139.104816,42.9916684,b'UGC04882',True,6.73486,False,False,False,4.3337,0.0683,2.7802,1.2761,0.6415303320488266,False,False,0.37,8.3,
b'VFID1864',212.899277309319,42.964139679418324,b' ',False,8.610575,False,False,False,6.7098,15.9966,0.0117,1.5922,0.0017437181436108379,True,False,0.7,0.0,
b'VFID1865',181.54477500000002,42.9557731,b'UGC07094',False,11.571522,False,False,False,10.0887,0.1279,9.2838,0.8475,0.9202176692735436,False,False,0.37,8.1,
b'VFID1866',179.90398199999998,42.9542586,b'SDSSJ115936.94+425715.7',False,2.760632,False,False,False,4.6835,0.1323,0.1506,0.0,0.032155439308209674,True,False,0.42,10.0,12.951074824489314
b'VFID1867',217.45532250000002,42.9397502,b'PGC051797',False,2.5987434,False,False,False,1.2717,0.0787,26.7136,71383.6328,21.006212156955254,True,False,0.61,9.5,
b'VFID1868',172.7193345,42.9393845,b'SDSSJ113052.64+425621.6',False,-0.46774948,False,False,False,2.6392,0.1238,0.01,38720.0,0.0037890269778720824,True,False,0.64,10.0,
b'VFID1869',243.82821931238442,42.923129897355544,b' ',False,0.9617479,False,False,False,2556.6111,54048.7734,305.9568,16389.627,0.11967279653913729,True,False,0.43,0.0,
b'VFID1870',181.49812050000003,42.9026077,b'SDSSJ120559.53+425409.5',False,3.0099204,False,False,False,3.0633,0.0414,17.6728,1023.3618,5.769203146933046,True,False,0.81,10.0,12.979050872895696
b'VFID1871',170.9910945,42.8838385,b'PGC2208172',False,0.43559533,False,False,False,0.9008,0.1791,0.0868,526.7633,0.09635879218472469,True,False,0.6,9.0,
b'VFID1872',220.566771,42.8304264,b'PGC101521',False,14.856181,False,False,False,1.0072,0.0807,0.0107,22.3753,0.010623510722795868,True,False,0.62,10.0,
b'VFID1873',170.510829,42.8192319,b'UGC06383',False,23.123295,False,False,True,7.2901,0.0515,7.2035,0.3688,0.9881208762568415,False,True,0.18,6.6,12.278203049650983
b'VFID1874',176.11355550000002,42.7924936,b'PGC2206277',False,1.0746148,False,False,False,2.312,6.8474,86.2723,784.3657,37.31500865051903,True,False,0.64,9.5,
b'VFID1875',180.010104,42.7897408,b'PGC2206215',False,-1.2600302,False,False,False,1.6382,0.0395,0.0132,0.0,0.008057624221706751,True,False,0.78,-5.0,
b'VFID1876',201.760968,42.7800745,b'PGC047114',False,4.210957,False,False,False,3.8227,0.1018,15.183,3.7523,3.971800036623329,False,False,0.49,10.0,
b'VFID1877',220.038375,42.7795421,b'NGC5731',False,68.229256,False,False,True,4.3725,0.0226,4.1128,0.0467,0.9406060606060607,False,True,0.31,4.9,11.525705191519997
b'VFID1878',201.6523575,42.7642596,b'UGC08449',False,5.1793537,False,False,False,6.2836,0.0805,10.6714,10.9186,1.698293971608632,False,False,0.34,7.9,
b'VFID1879',219.967392,42.7423322,b'NGC5730',False,225.11826,False,False,True,7.0495,0.0302,5.3747,0.046,0.7624228668699907,False,True,0.19,9.2,11.525705191519997
b'VFID1880',252.52067250000002,42.7397293,b'NGC6239',False,221.57231,False,False,True,6.5655,0.0217,4.3139,0.0105,0.6570558221003732,False,True,0.41,3.4,11.243365749005612
