Week of:,Week Number,World,Data,,,,,,,,Min,Max,Average,Data Points,Observed Variance,Prev 1W Average,Prev 2W Average,Prev 3W Average,Prev 4W Average,Prev 5W Average,Prev 6W Average,Prev 7W Average,Prev 8W Average,Prev 9W Average,Prev 10W Average
,58,418,6,,,,,,,,6,6,6,1,0,19.5,25,25.5,23,11,17.5,8,22,7,13
,58,419 (500),22,,,,,,,,22,22,22,1,0,16,15.33333333,15,18,34,,4,25,38,
,58,427 (500),7,,,,,,,,7,7,7,1,0,30,10,31,13,25,16.5,31,14,15,29
,58,430,16,30,,,,,,,16,30,24,2,14,28.5,10,27.33333333,21.5,7,13,26,33,20,33
,58,431,,,,,,,,,,,,0,,8,5,32,9,10,17.5,27.5,31,8.5,31.5
,58,432 (750),20,25,,,,,,,20,25,22.5,2,5,16,32,,18,31.5,9,15,20,19,20
,58,433,12,,,,,,,,12,12,12,1,0,12,19,31.33333333,26,13,28.5,14,26.66666667,22,12.66666667
,58,434,4,,,,,,,,4,4,4,1,0,19,44,25.5,30,19,5.25,16,24,27.5,13
,58,435,19,18,5,,,,,,5,19,14,3,14,21,36,13,13,23,9,35.5,19.25,28,24.5
,58,436,21,6,,,,,,,6,21,13.5,2,15,29.75,13.5,7,25.5,26.5,33.5,21,36,17.5,16
,58,437,7,,,,,,,,7,7,7,1,0,27,38.5,,28,8,40,21.33333333,21.25,10.66666667,11
,58,451,,,,,,,,,,,,0,,31.6,33,27.5,23,32.66666667,24,38.5,23.5,15.33333333,25.5
,58,452,9,,,,,,,,9,9,9,1,0,28.4,29.33333333,6,19,43.5,21.5,16,14,31,8
,58,453,,,,,,,,,,,,0,,25,29,18,29,17.33333333,11,12.8,15.75,5,39
,58,454,1,6,,,,,,,1,6,3.5,2,5,18,19,7.5,30,15.5,19,5.333333333,21.5,8.8,15.5
,58,455,25,,,,,,,,25,25,25,1,0,12,20,18,11,0,16.66666667,12,13,19,26.5
,58,456,5,,,,,,,,5,5,5,1,0,34,9,29.33333333,29,35.5,29,24.66666667,30,19.66666667,13
,58,468 (500),4,,,,,,,,4,4,4,1,0,34,31.5,15,29,13,30.5,25,12.75,34.33333333,35
,58,469,5,,,,,,,,5,5,5,1,0,14,12,26,17.66666667,25,28.5,40.33333333,19.2,17,8
,58,475,,,,,,,,,,,,0,,10,33,28,22,24.5,23,25,5,11,28
,58,476,,,,,,,,,,,,0,,14,36,3,26.5,16,26.5,10,30,11.5,25.5
,58,483,28,28,8,,,,,,8,28,21.33333333,3,20,22.66666667,21,35.5,,20,3,13.5,22.5,29.5,27
,58,497,34,,,,,,,,34,34,34,1,0,13,13,18,18,10,32,32.33333333,25,14,
,58,498,19,15,,,,,,,15,19,17,2,4,6,45,32,10,19.5,22,28,24,3,25.5
,58,499,14,16,14,17,,,,,14,17,15.5,4,3,39,13.5,43.5,9.333333333,31,29.66666667,20.33333333,5,24,42
,58,500,,,,,,,,,,,,0,,10.75,25,11,36.5,13.5,28,19,13,36.33333333,27.33333333
,58,501,,,,,,,,,,,,0,,3.5,23,38,36.5,32.66666667,2.5,16,36,16,38.75
,58,530 (750),,,,,,,,,,,,0,,15.33333333,17,13,15,,14,30.5,30,2,33
,58,537,5,,,,,,,,5,5,5,1,0,24.66666667,24,11,28,17.33333333,28,2,6.5,17,8
,58,544,,,,,,,,,,,,0,,7,19.66666667,45,27,20,20.33333333,22,29,17,45
,58,545,,,,,,,,,,,,0,,17,24,15,32.5,34,23.5,30,32,24,31.5
,58,546,,,,,,,,,,,,0,,11,23,33,14.25,19,21.5,27,17.5,3,16
,58,547,,,,,,,,,,,,0,,17.25,16,18,40,36.4,,5,14.66666667,18,12
,58,552,12,,,,,,,,12,12,12,1,0,17.5,5,24,23,37,33,15.66666667,27.66666667,24.5,23
,58,553,6,,,,,,,,6,6,6,1,0,25.5,30,21,23.5,30,2.5,18.2,36,30,33
,58,554,21,,,,,,,,21,21,21,1,0,34.33333333,8,33,27.5,13.33333333,13,15.5,26.66666667,18.25,24.66666667
,58,555,83,,,,,,,,83,83,83,1,0,29.8,13,13.5,17,11,21.5,26.5,7,11.5,24
,58,561 (pvp),,,,,,,,,,,,0,,,,,,28,,27,,,
,58,571,30,26,,,,,,,26,30,28,2,4,10,28.33333333,25,23,17,22,17,15.66666667,17.5,30.5
,58,575,,,,,,,,,,,,0,,26.5,30.66666667,25,,11,11,21.5,5,28,14
,58,577 (pvp),,,,,,,,,,,,0,,,21,,,,,,41,,7
13/Aug/25,59,301,,,,,,,,,,,,0,,14,27,17,20,,29,,5,25,11.5
,59,308,25,27,28,21,,,,,21,28,25.25,4,7,,15.5,13,29,,36.6,33.33333333,8,6,15.66666667
,59,316,10,,,,,,,,10,10,10,1,0,20,23,16,30,25.5,20,11,18,29.5,12
,59,326,30,22,30,31,,,,,22,31,28.25,4,9,22,26,,31,,39,9.666666667,36,11.5,32
,59,335,12,14,,,,,,,12,14,13,2,2,,18,25.33333333,23,18,24.5,21,15,24,16.66666667
,59,372 (750),30,,,,,,,,30,30,30,1,0,17,,40,30,,26,,4,19,20
,59,379,18,25,19,,,,,,18,25,20.66666667,3,7,10.75,4,29,35,20,25,29.75,23,12.4,8
,59,380,4,11,,,,,,,4,11,7.5,2,7,,26,18.5,44,24,16,25,22.5,28.33333333,25.33333333
,59,381 (500),7,,,,,,,,7,7,7,1,0,19,6,31,29,16,31.66666667,21,25,10,42
,59,382,22,,,,,,,,22,22,22,1,0,28.33333333,6.666666667,11,10,28.5,10,8,25.5,26.25,15
,59,383,6,,,,,,,,6,6,6,1,0,,18.25,26.66666667,10.5,34,31.5,13,26.5,10,28
,59,384,14,9,22,,,,,,9,22,15,3,13,,30.4,12,25,21.33333333,27,24,24,26,9
,59,393 (750),27,,,,,,,,27,27,27,1,0,14,,0,28.66666667,11,31,6,37,23,39.5
,59,397,24,15,18,17,25,16,,,15,25,19.16666667,6,10,,28.33333333,40,38,28,15.33333333,20,25.33333333,26.5,32
,59,398,34,22,36,,,,,,22,36,30.66666667,3,14,1.5,31.66666667,13,28,30.5,5,35,16,18,13
,59,399,21,21,,,,,,,21,21,21,2,0,10.5,19.5,27,17,25,22,24,35,10.5,8.5
,59,413 (500),10,25,,,,,,,10,25,17.5,2,15,,23,7.5,11,,25.66666667,,36,41.5,11
,59,414 (750),12,,,,,,,,12,12,12,1,0,,27,20.33333333,27,25,8,10.5,15,21,21
,59,417,20,19,15,,,,,,15,20,18,3,5,1,22.66666667,36,29.5,22.33333333,29,20.33333333,23.66666667,11,22.33333333
,59,418,8,26,,,,,,,8,26,17,2,18,6,19.5,25,25.5,23,11,17.5,8,22,7
,59,419 (500),29,41,28,,,,,,28,41,32.66666667,3,13,22,16,15.33333333,15,18,34,,4,25,38
,59,427 (500),11,,,,,,,,11,11,11,1,0,7,30,10,31,13,25,16.5,31,14,15
,59,430,32,31,25,,,,,,25,32,29.33333333,3,7,24,28.5,10,27.33333333,21.5,7,13,26,33,20
,59,431,1,7,,,,,,,1,7,4,2,6,,8,5,32,9,10,17.5,27.5,31,8.5
,59,432 (750),21,12,13,14,,,,,12,21,15,4,9,22.5,16,32,,18,31.5,9,15,20,19
,59,433,26,17,27,,,,,,17,27,23.33333333,3,10,12,12,19,31.33333333,26,13,28.5,14,26.66666667,22
,59,434,4,10,,,,,,,4,10,7,2,6,4,19,44,25.5,30,19,5.25,16,24,27.5
,59,435,24,12,12,10,15,,,,10,24,14.6,5,14,14,21,36,13,13,23,9,35.5,19.25,28
,59,436,17,14,24,,,,,,14,24,18.33333333,3,10,13.5,29.75,13.5,7,25.5,26.5,33.5,21,36,17.5
,59,437,7,11,,,,,,,7,11,9,2,4,7,27,38.5,,28,8,40,21.33333333,21.25,10.66666667
,59,451,25,35,39,30,33,26,,,25,39,31.33333333,6,14,,31.6,33,27.5,23,32.66666667,24,38.5,23.5,15.33333333
,59,452,1,1,4,,,,,,1,4,2,3,3,9,28.4,29.33333333,6,19,43.5,21.5,16,14,31
,59,453,28,26,29,40,,,,,26,40,30.75,4,14,,25,29,18,29,17.33333333,11,12.8,15.75,5
,59,454,18,9,,,,,,,9,18,13.5,2,9,3.5,18,19,7.5,30,15.5,19,5.333333333,21.5,8.8
,59,455,10,,,,,,,,10,10,10,1,0,25,12,20,18,11,0,16.66666667,12,13,19
,59,456,28,32,29,26,36,,,,26,36,30.2,5,10,5,34,9,29.33333333,29,35.5,29,24.66666667,30,19.66666667
,59,468 (500),15,21,,,,,,,15,21,18,2,6,4,34,31.5,15,29,13,30.5,25,12.75,34.33333333
,59,469,23,38,,,,,,,23,38,30.5,2,15,5,14,12,26,17.66666667,25,28.5,40.33333333,19.2,17
,59,475,,,,,,,,,,,,0,,,10,33,28,22,24.5,23,25,5,11
,59,476,,,,,,,,,,,,0,,,14,36,3,26.5,16,26.5,10,30,11.5
,59,483,11,,,,,,,,11,11,11,1,0,21.33333333,22.66666667,21,35.5,,20,3,13.5,22.5,29.5
,59,497,6,,,,,,,,6,6,6,1,0,34,13,13,18,18,10,32,32.33333333,25,14
,59,498,31,17,,,,,,,17,31,24,2,14,17,6,45,32,10,19.5,22,28,24,3
,59,499,12,,,,,,,,12,12,12,1,0,15.5,39,13.5,43.5,9.333333333,31,29.66666667,20.33333333,5,24
,59,500,,,,,,,,,,,,0,,,10.75,25,11,36.5,13.5,28,19,13,36.33333333
,59,501,,,,,,,,,,,,0,,,3.5,23,38,36.5,32.66666667,2.5,16,36,16
,59,530 (750),8,,,,,,,,8,8,8,1,0,,15.33333333,17,13,15,,14,30.5,30,2
,59,537,16,13,,,,,,,13,16,14.5,2,3,5,24.66666667,24,11,28,17.33333333,28,2,6.5,17
,59,544,,,,,,,,,,,,0,,,7,19.66666667,45,27,20,20.33333333,22,29,17
,59,545,,,,,,,,,,,,0,,,17,24,15,32.5,34,23.5,30,32,24
,59,546,,,,,,,,,,,,0,,,11,23,33,14.25,19,21.5,27,17.5,3
,59,547,,,,,,,,,,,,0,,,17.25,16,18,40,36.4,,5,14.66666667,18
,59,552,22,26,16,17,,,,,16,26,20.25,4,10,12,17.5,5,24,23,37,33,15.66666667,27.66666667,24.5
,59,553,10,7,10,,,,,,7,10,9,3,3,6,25.5,30,21,23.5,30,2.5,18.2,36,30
,59,554,31,20,,,,,,,20,31,25.5,2,11,21,34.33333333,8,33,27.5,13.33333333,13,15.5,26.66666667,18.25
,59,555,6,,,,,,,,6,6,6,1,0,83,29.8,13,13.5,17,11,21.5,26.5,7,11.5
,59,561 (pvp),,,,,,,,,,,,0,,,,,,,28,,27,,
,59,571,19,6,14,12,,,,,6,19,12.75,4,13,28,10,28.33333333,25,23,17,22,17,15.66666667,17.5
,59,575,,,,,,,,,,,,0,,,26.5,30.66666667,25,,11,11,21.5,5,28
,59,577 (pvp),,,,,,,,,,,,0,,,,21,,,,,,41,
18/Aug/25,60,301,15,10,,,,,,,10,15,12.5,2,5,,14,27,17,20,,29,,5,25
,60,308,16,,,,,,,,16,16,16,1,0,25.25,,15.5,13,29,,36.6,33.33333333,8,6
,60,316,30,,,,,,,,30,30,30,1,0,10,20,23,16,30,25.5,20,11,18,29.5
,60,326,4,,,,,,,,4,4,4,1,0,28.25,22,26,,31,,39,9.666666667,36,11.5
,60,335,,,,,,,,,,,,0,,13,,18,25.33333333,23,18,24.5,21,15,24
,60,372 (750),,,,,,,,,,,,0,,30,17,,40,30,,26,,4,19
,60,379,12,,,,,,,,12,12,12,1,0,20.66666667,10.75,4,29,35,20,25,29.75,23,12.4
,60,380,26,24,,,,,,,24,26,25,2,2,7.5,,26,18.5,44,24,16,25,22.5,28.33333333
,60,381 (500),12,,,,,,,,12,12,12,1,0,7,19,6,31,29,16,31.66666667,21,25,10
,60,382,22,,,,,,,,22,22,22,1,0,22,28.33333333,6.666666667,11,10,28.5,10,8,25.5,26.25
,60,383,31,27,,,,,,,27,31,29,2,4,6,,18.25,26.66666667,10.5,34,31.5,13,26.5,10
,60,384,,,,,,,,,,,,0,,15,,30.4,12,25,21.33333333,27,24,24,26
,60,393 (750),,,,,,,,,,,,0,,27,14,,0,28.66666667,11,31,6,37,23
,60,397,30,34,21,,,,,,21,34,28.33333333,3,13,19.16666667,,28.33333333,40,38,28,15.33333333,20,25.33333333,26.5
,60,398,,,,,,,,,,,,0,,30.66666667,1.5,31.66666667,13,28,30.5,5,35,16,18
,60,399,,,,,,,,,,,,0,,21,10.5,19.5,27,17,25,22,24,35,10.5
,60,413 (500),,,,,,,,,,,,0,,17.5,,23,7.5,11,,25.66666667,,36,41.5
,60,414 (750),,,,,,,,,,,,0,,12,,27,20.33333333,27,25,8,10.5,15,21
,60,417,23,,,,,,,,23,23,23,1,0,18,1,22.66666667,36,29.5,22.33333333,29,20.33333333,23.66666667,11
,60,418,2,,,,,,,,2,2,2,1,0,17,6,19.5,25,25.5,23,11,17.5,8,22
,60,419 (500),22,,,,,,,,22,22,22,1,0,32.66666667,22,16,15.33333333,15,18,34,,4,25
,60,427 (500),27,,,,,,,,27,27,27,1,0,11,7,30,10,31,13,25,16.5,31,14
,60,430,3,7,,,,,,,3,7,5,2,4,29.33333333,24,28.5,10,27.33333333,21.5,7,13,26,33
,60,431,,,,,,,,,,,,0,,4,,8,5,32,9,10,17.5,27.5,31
,60,432 (750),,,,,,,,,,,,0,,15,22.5,16,32,,18,31.5,9,15,20
,60,433,,,,,,,,,,,,0,,23.33333333,12,12,19,31.33333333,26,13,28.5,14,26.66666667
,60,434,7,,,,,,,,7,7,7,1,0,7,4,19,44,25.5,30,19,5.25,16,24
,60,435,32,,,,,,,,32,32,32,1,0,14.6,14,21,36,13,13,23,9,35.5,19.25
,60,436,7,,,,,,,,7,7,7,1,0,18.33333333,13.5,29.75,13.5,7,25.5,26.5,33.5,21,36
,60,437,30,,,,,,,,30,30,30,1,0,9,7,27,38.5,,28,8,40,21.33333333,21.25
,60,451,,,,,,,,,,,,0,,31.33333333,,31.6,33,27.5,23,32.66666667,24,38.5,23.5
,60,452,,,,,,,,,,,,0,,2,9,28.4,29.33333333,6,19,43.5,21.5,16,14
,60,453,31,,,,,,,,31,31,31,1,0,30.75,,25,29,18,29,17.33333333,11,12.8,15.75
,60,454,32,,,,,,,,32,32,32,1,0,13.5,3.5,18,19,7.5,30,15.5,19,5.333333333,21.5
,60,455,,,,,,,,,,,,0,,10,25,12,20,18,11,0,16.66666667,12,13
,60,456,12,,,,,,,,12,12,12,1,0,30.2,5,34,9,29.33333333,29,35.5,29,24.66666667,30
,60,468 (500),27,,,,,,,,27,27,27,1,0,18,4,34,31.5,15,29,13,30.5,25,12.75
,60,469,5,,,,,,,,5,5,5,1,0,30.5,5,14,12,26,17.66666667,25,28.5,40.33333333,19.2
,60,475,,,,,,,,,,,,0,,,,10,33,28,22,24.5,23,25,5
,60,476,,,,,,,,,,,,0,,,,14,36,3,26.5,16,26.5,10,30
,60,483,42,,,,,,,,42,42,42,1,0,11,21.33333333,22.66666667,21,35.5,,20,3,13.5,22.5
,60,497,16,,,,,,,,16,16,16,1,0,6,34,13,13,18,18,10,32,32.33333333,25
,60,498,,,,,,,,,,,,0,,24,17,6,45,32,10,19.5,22,28,24
,60,499,,,,,,,,,,,,0,,12,15.5,39,13.5,43.5,9.333333333,31,29.66666667,20.33333333,5
,60,500,,,,,,,,,,,,0,,,,10.75,25,11,36.5,13.5,28,19,13
,60,501,,,,,,,,,,,,0,,,,3.5,23,38,36.5,32.66666667,2.5,16,36
,60,530 (750),23,,,,,,,,23,23,23,1,0,8,,15.33333333,17,13,15,,14,30.5,30
,60,537,26,,,,,,,,26,26,26,1,0,14.5,5,24.66666667,24,11,28,17.33333333,28,2,6.5
,60,544,,,,,,,,,,,,0,,,,7,19.66666667,45,27,20,20.33333333,22,29
,60,545,,,,,,,,,,,,0,,,,17,24,15,32.5,34,23.5,30,32
,60,546,,,,,,,,,,,,0,,,,11,23,33,14.25,19,21.5,27,17.5
,60,547,,,,,,,,,,,,0,,,,17.25,16,18,40,36.4,,5,14.66666667
,60,552,12,11,5,,,,,,5,12,9.333333333,3,7,20.25,12,17.5,5,24,23,37,33,15.66666667,27.66666667
,60,553,35,,,,,,,,35,35,35,1,0,9,6,25.5,30,21,23.5,30,2.5,18.2,36
,60,554,25,,,,,,,,25,25,25,1,0,25.5,21,34.33333333,8,33,27.5,13.33333333,13,15.5,26.66666667
,60,555,,,,,,,,,,,,0,,6,83,29.8,13,13.5,17,11,21.5,26.5,7
,60,561 (pvp),,,,,,,,,,,,0,,,,,,,,28,,27,
,60,571,24,,,,,,,,24,24,24,1,0,12.75,28,10,28.33333333,25,23,17,22,17,15.66666667
,60,575,,,,,,,,,,,,0,,,,26.5,30.66666667,25,,11,11,21.5,5
,60,577 (pvp),,,,,,,,,,,,0,,,,,21,,,,,,41
20/Aug/25,61,301,25,18,28,31,,,,,18,31,25.5,4,13,12.5,,14,27,17,20,,29,,5
,61,308,21,23,,,,,,,21,23,22,2,2,16,25.25,,15.5,13,29,,36.6,33.33333333,8
,61,316,19,22,15,,,,,,15,22,18.66666667,3,7,30,10,20,23,16,30,25.5,20,11,18
,61,326,23,23,22,23,,,,,22,23,22.75,4,1,4,28.25,22,26,,31,,39,9.666666667,36
,61,335,29,19,,,,,,,19,29,24,2,10,,13,,18,25.33333333,23,18,24.5,21,15
,61,372 (750),19,17,,,,,,,17,19,18,2,2,,30,17,,40,30,,26,,4
,61,379,13,6,,,,,,,6,13,9.5,2,7,12,20.66666667,10.75,4,29,35,20,25,29.75,23
,61,380,5,10,,,,,,,5,10,7.5,2,5,25,7.5,,26,18.5,44,24,16,25,22.5
,61,381 (500),29,35,28,,,,,,28,35,30.66666667,3,7,12,7,19,6,31,29,16,31.66666667,21,25
,61,382,9,,,,,,,,9,9,9,1,0,22,22,28.33333333,6.666666667,11,10,28.5,10,8,25.5
,61,383,38,36,37,36,,,,,36,38,36.75,4,2,29,6,,18.25,26.66666667,10.5,34,31.5,13,26.5
,61,384,30,31,37,,,,,,30,37,32.66666667,3,7,,15,,30.4,12,25,21.33333333,27,24,24
,61,393 (750),5,,,,,,,,5,5,5,1,0,,27,14,,0,28.66666667,11,31,6,37
,61,397,4,6,5,,,,,,4,6,5,3,2,28.33333333,19.16666667,,28.33333333,40,38,28,15.33333333,20,25.33333333
,61,398,19,,,,,,,,19,19,19,1,0,,30.66666667,1.5,31.66666667,13,28,30.5,5,35,16
,61,399,0,5,,,,,,,0,5,2.5,1,5,,21,10.5,19.5,27,17,25,22,24,35
,61,413 (500),13,,,,,,,,13,13,13,1,0,,17.5,,23,7.5,11,,25.66666667,,36
,61,414 (750),15,12,22,,,,,,12,22,16.33333333,3,10,,12,,27,20.33333333,27,25,8,10.5,15
,61,417,13,16,,,,,,,13,16,14.5,2,3,23,18,1,22.66666667,36,29.5,22.33333333,29,20.33333333,23.66666667
,61,418,14,,,,,,,,14,14,14,1,0,2,17,6,19.5,25,25.5,23,11,17.5,8
,61,419 (500),41,33,,,,,,,33,41,37,2,8,22,32.66666667,22,16,15.33333333,15,18,34,,4
,61,427 (500),19,,,,,,,,19,19,19,1,0,27,11,7,30,10,31,13,25,16.5,31
,61,430,26,33,26,32,26,37,30,26,26,37,29.5,8,11,5,29.33333333,24,28.5,10,27.33333333,21.5,7,13,26
,61,431,28,29,25,34,,,,,25,34,29,4,9,,4,,8,5,32,9,10,17.5,27.5
,61,432 (750),11,,,,,,,,11,11,11,1,0,,15,22.5,16,32,,18,31.5,9,15
,61,433,20,27,24,32,21,31,,,20,32,25.83333333,6,12,,23.33333333,12,12,19,31.33333333,26,13,28.5,14
,61,434,14,,,,,,,,14,14,14,1,0,7,7,4,19,44,25.5,30,19,5.25,16
,61,435,3,12,,,,,,,3,12,7.5,2,9,32,14.6,14,21,36,13,13,23,9,35.5
,61,436,24,14,10,23,22,24,,,10,24,19.5,6,14,7,18.33333333,13.5,29.75,13.5,7,25.5,26.5,33.5,21
,61,437,22,17,20,15,,,,,15,22,18.5,4,7,30,9,7,27,38.5,,28,8,40,21.33333333
,61,451,36,40,32,31,,,,,31,40,34.75,4,9,,31.33333333,,31.6,33,27.5,23,32.66666667,24,38.5
,61,452,21,,,,,,,,21,21,21,1,0,,2,9,28.4,29.33333333,6,19,43.5,21.5,16
,61,453,3,4,,,,,,,3,4,3.5,2,1,31,30.75,,25,29,18,29,17.33333333,11,12.8
,61,454,37,37,27,26,27,,,,26,37,30.8,5,11,32,13.5,3.5,18,19,7.5,30,15.5,19,5.333333333
,61,455,34,20,27,,,,,,20,34,27,3,14,,10,25,12,20,18,11,0,16.66666667,12
,61,456,22,11,27,,,,,,11,27,20,3,16,12,30.2,5,34,9,29.33333333,29,35.5,29,24.66666667
,61,468 (500),13,21,,,,,,,13,21,17,2,8,27,18,4,34,31.5,15,29,13,30.5,25
,61,469,35,42,,,,,,,35,42,38.5,2,7,5,30.5,5,14,12,26,17.66666667,25,28.5,40.33333333
,61,475,,,,,,,,,,,,0,,,,,10,33,28,22,24.5,23,25
,61,476,,,,,,,,,,,,0,,,,,14,36,3,26.5,16,26.5,10
,61,483,11,14,20,,,,,,11,20,15,3,9,42,11,21.33333333,22.66666667,21,35.5,,20,3,13.5
,61,497,38,31,,,,,,,31,38,34.5,2,7,16,6,34,13,13,18,18,10,32,32.33333333
,61,498,22,13,22,9,20,,,,9,22,17.2,5,13,,24,17,6,45,32,10,19.5,22,28
,61,499,16,22,20,21,,,,,16,22,19.75,4,6,,12,15.5,39,13.5,43.5,9.333333333,31,29.66666667,20.33333333
,61,500,,,,,,,,,,,,0,,,,,10.75,25,11,36.5,13.5,28,19
,61,501,,,,,,,,,,,,0,,,,,3.5,23,38,36.5,32.66666667,2.5,16
,61,530 (750),31,19,23,,,,,,19,31,24.33333333,3,12,23,8,,15.33333333,17,13,15,,14,30.5
,61,537,33,37,25,32,32,,,,25,37,31.8,5,12,26,14.5,5,24.66666667,24,11,28,17.33333333,28,2
,61,544,,,,,,,,,,,,0,,,,,7,19.66666667,45,27,20,20.33333333,22
,61,545,,,,,,,,,,,,0,,,,,17,24,15,32.5,34,23.5,30
,61,546,,,,,,,,,,,,0,,,,,11,23,33,14.25,19,21.5,27
,61,547,,,,,,,,,,,,0,,,,,17.25,16,18,40,36.4,,5
,61,552,25,37,31,33,28,34,,,25,37,31.33333333,6,12,9.333333333,20.25,12,17.5,5,24,23,37,33,15.66666667
,61,553,20,,,,,,,,20,20,20,1,0,35,9,6,25.5,30,21,23.5,30,2.5,18.2
,61,554,39,37,,,,,,,37,39,38,2,2,25,25.5,21,34.33333333,8,33,27.5,13.33333333,13,15.5
,61,555,14,14,,,,,,,14,14,14,2,0,,6,83,29.8,13,13.5,17,11,21.5,26.5
,61,561 (pvp),,,,,,,,,,,,0,,,,,,,,,28,,27
,61,571,13,16,15,,,,,,13,16,14.66666667,3,3,24,12.75,28,10,28.33333333,25,23,17,22,17
,61,575,,,,,,,,,,,,0,,,,,26.5,30.66666667,25,,11,11,21.5
,61,577 (pvp),32,,,,,,,,32,32,32,1,0,,,,,21,,,,,
27/Aug/25,62,301,6,5,,,,,,,5,6,5.5,2,1,25.5,12.5,,14,27,17,20,,29,
,62,308,16,9,16,12,,,,,9,16,13.25,4,7,22,16,25.25,,15.5,13,29,,36.6,33.33333333
,62,316,15,21,20,,,,,,15,21,18.66666667,3,6,18.66666667,30,10,20,23,16,30,25.5,20,11
,62,326,22,31,33,26,,,,,22,33,28,4,11,22.75,4,28.25,22,26,,31,,39,9.666666667
,62,335,8,19,13,,,,,,8,19,13.33333333,3,11,24,,13,,18,25.33333333,23,18,24.5,21
,62,372 (750),21,22,,,,,,,21,22,21.5,2,1,18,,30,17,,40,30,,26,
,62,379,20,19,13,17,,,,,13,20,17.25,4,7,9.5,12,20.66666667,10.75,4,29,35,20,25,29.75
,62,380,16,6,,,,,,,6,16,11,2,10,7.5,25,7.5,,26,18.5,44,24,16,25
,62,381 (500),14,,,,,,,,14,14,14,1,0,30.66666667,12,7,19,6,31,29,16,31.66666667,21
,62,382,10,14,17,,,,,,10,17,13.66666667,3,7,9,22,22,28.33333333,6.666666667,11,10,28.5,10,8
,62,383,13,13,,,,,,,13,13,13,2,0,36.75,29,6,,18.25,26.66666667,10.5,34,31.5,13
,62,384,15,,,,,,,,15,15,15,1,0,32.66666667,,15,,30.4,12,25,21.33333333,27,24
,62,393 (750),19,10,12,8,,,,,8,19,12.25,4,11,5,,27,14,,0,28.66666667,11,31,6
,62,397,8,18,11,,,,,,8,18,12.33333333,3,10,5,28.33333333,19.16666667,,28.33333333,40,38,28,15.33333333,20
,62,398,15,12,,,,,,,12,15,13.5,2,3,19,,30.66666667,1.5,31.66666667,13,28,30.5,5,35
,62,399,28,31,27,40,31,35,,,27,40,32,6,13,2.5,,21,10.5,19.5,27,17,25,22,24
,62,413 (500),29,,,,,,,,29,29,29,1,0,13,,17.5,,23,7.5,11,,25.66666667,
,62,414 (750),12,30,35,43,34,,,,12,43,30.8,5,31,16.33333333,,12,,27,20.33333333,27,25,8,10.5
,62,417,13,,,,,,,,13,13,13,1,0,14.5,23,18,1,22.66666667,36,29.5,22.33333333,29,20.33333333
,62,418,10,,,,,,,,10,10,10,1,0,14,2,17,6,19.5,25,25.5,23,11,17.5
,62,419 (500),38,30,30,33,37,31,,,30,38,33.16666667,6,8,37,22,32.66666667,22,16,15.33333333,15,18,34,
,62,427 (500),15,10,,,,,,,10,15,12.5,2,5,19,27,11,7,30,10,31,13,25,16.5
,62,430,25,23,23,26,28,30,,,23,30,25.83333333,6,7,29.5,5,29.33333333,24,28.5,10,27.33333333,21.5,7,13
,62,431,16,18,,,,,,,16,18,17,2,2,29,,4,,8,5,32,9,10,17.5
,62,432 (750),16,26,31,,,,,,16,31,24.33333333,3,15,11,,15,22.5,16,32,,18,31.5,9
,62,433,9,14,,,,,,,9,14,11.5,2,5,25.83333333,,23.33333333,12,12,19,31.33333333,26,13,28.5
,62,434,25,27,19,,,,,,19,27,23.66666667,3,8,14,7,7,4,19,44,25.5,30,19,5.25
,62,435,19,23,24,,,,,,19,24,22,3,5,7.5,32,14.6,14,21,36,13,13,23,9
,62,436,15,26,23,19,24,18,,,15,26,20.83333333,6,11,19.5,7,18.33333333,13.5,29.75,13.5,7,25.5,26.5,33.5
,62,437,23,22,25,16,25,,,,16,25,22.2,5,9,18.5,30,9,7,27,38.5,,28,8,40
,62,451,16,18,8,12,13,12,19,,8,19,14,7,11,34.75,,31.33333333,,31.6,33,27.5,23,32.66666667,24
,62,452,3,12,12,10,13,,,,3,13,10,5,10,21,,2,9,28.4,29.33333333,6,19,43.5,21.5
,62,453,34,30,29,34,,,,,29,34,31.75,4,5,3.5,31,30.75,,25,29,18,29,17.33333333,11
,62,454,39,38,36,31,,,,,31,39,36,4,8,30.8,32,13.5,3.5,18,19,7.5,30,15.5,19
,62,455,16,14,14,7,,,,,7,16,12.75,4,9,27,,10,25,12,20,18,11,0,16.66666667
,62,456,31,31,31,,,,,,31,31,31,3,0,20,12,30.2,5,34,9,29.33333333,29,35.5,29
,62,468 (500),24,23,33,34,30,,,,23,34,28.8,5,11,17,27,18,4,34,31.5,15,29,13,30.5
,62,469,31,33,38,28,31,25,,,25,38,31,6,13,38.5,5,30.5,5,14,12,26,17.66666667,25,28.5
,62,475,,,,,,,,,,,,0,,,,,,10,33,28,22,24.5,23
,62,476,,,,,,,,,,,,0,,,,,,14,36,3,26.5,16,26.5
,62,483,11,7,6,,,,,,6,11,8,3,5,15,42,11,21.33333333,22.66666667,21,35.5,,20,3
,62,497,38,37,42,40,,,,,37,42,39.25,4,5,34.5,16,6,34,13,13,18,18,10,32
,62,498,19,6,15,,,,,,6,19,13.33333333,3,13,17.2,,24,17,6,45,32,10,19.5,22
